node_id:ID,name
1791,"McIvor-Tyndall, Alexander J. (Alexander James)"
1792,"Lavay, Jerome Buell"
1793,"Browne, Francis F. (Francis Fisher)"
1794,"Baskervill, William Malone"
1795,"Hawkesworth, John"
1796,"Browne, G. F. (George Forrest)"
1797,"Hopkins, Matthew"
1798,"Hoskins, Robert, Mrs."
1799,"Richards, Laura Elizabeth Howe"
1800,"Eliot, Charles William"
1801,"Horace"
1802,"Hartley, Cecil B."
1803,"Ross, Martin"
1804,"Johnson, E. (Edwin)"
1805,"Williams, John"
1806,"Plutarch"
1807,"Butler, Charles"
1808,"Chamberlain, George Agnew"
1809,"Madison, James"
1810,"Crowley, Aleister"
1811,"Capes, Bernard Edward Joseph"
1812,"Willis, Richard"
1813,"Boggs, Sara Elisabeth Siegrist"
1814,"Douie, Marjorie"
1815,"Craig, Frank"
1816,"Swain, Frances Lucy"
1817,"Mauclair, Camille"
1818,"Hayes, H. E. E. (Herbert Edward Elton)"
1819,"Rose, Mary Swartz"
1820,"Page, Thomas Nelson"
1821,"Kirkham, Samuel"
1822,"Tyler, James Endell"
1823,"Casserly, Gordon"
1824,"Rice, Alice Caldwell Hegan"
1825,"White, Gilbert"
1826,"Dawson, Coningsby"
1827,"Williams, Clinton"
1828,"Chapman, Allen"
1829,"Lowell, Percival"
1830,"Lyon, Leverett S. (Leverett Samuel)"
1831,"Burroughs, Barkham"
1832,"Veiller, Bayard"
1833,"Neligan, Harry"
1834,"Barbauld, Mrs. (Anna Letitia)"
1835,"Pierson, Charles W. (Charles Wheeler)"
1836,"Burroughs, John"
1837,"Gilman, Lawrence"
1838,"Mitchell, George"
1839,"Cook, George E."
1840,"Stewart, Aubrey"
1841,"Barker, C. Hélène"
1842,"Freeth, Lizzie A."
1843,"Jesse, F. Tennyson (Fryniwyd Tennyson)"
1844,"Hammon, William"
1845,"Hoxie, Jane L. (Jane Lincoln)"
1846,"Dole, Helen B."
1847,"Robinson, Lydia Gillingham"
1848,"Hutchinson, A. S. M. (Arthur Stuart-Menteth)"
1849,"Cook, David C. (David Caleb)"
1850,"Birkhead, Edith"
1851,"Phillpotts, Eden"
1852,"Benson, Irene Elliott"
1853,"Onions, Oliver"
1854,"Paul, Adrien"
1855,"Haverfield, F. (Francis)"
1856,"Cheley, Frank H. (Frank Howbert)"
1857,"Hichens, Robert"
1858,"Allen, Edward A. (Edward Archibald)"
1859,"Penn, W. E."
1860,"Lovechild, Miss"
1861,"Porte, John Fielder"
1862,"Michaëlis, Karin"
1863,"Chidley, Howard J. (Howard James)"
1864,"Besant, Walter"
1865,"Latimer, Elizabeth Wormeley"
1866,"Myerson, Abraham"
1867,"Holmes, Thomas"
1868,"Hornblow, Arthur"
1869,"Three Initiates"
1870,"Armstrong, Margaret"
1871,"Foster, J. F. (John Frederick)"
1872,"Keene, H. G. (Henry George)"
1873,"Muir, M. M. Pattison (Matthew Moncrieff Pattison)"
1874,"Castaigne, J. André"
1875,"Turner, George"
1876,"Graves, Alfred Perceval"
1877,"Philips, Samuel"
1878,"Johnson, A. E. (Alfred Edwin)"
1879,"Austin, John Mather"
1880,"Batten, John Dickson"
1881,"Major, Charles"
1882,"Greatorex, Elizabeth Eleanor"
1883,"Bédier, Joseph"
1884,"Piffard, Harold"
1885,"Gardner, E. C. (Eugene Clarence)"
1886,"Pfeifer, Herman"
1887,"Swinburne, Algernon Charles"
1888,"Haultain, Arnold"
1889,"Maugham, W. Somerset (William Somerset)"
1890,"Speed, Harold"
1891,"Lane, Elinor Macartney"
1892,"Abelard, Peter"
1893,"Dodge, Daniel Kilham"
1894,"Breckenridge, Gerald"
1895,"Nicholson, Henry Alleyne"
1896,"Erasmus, Desiderius"
1897,"Fisher, Harrison"
1898,"Rose, J. Holland (John Holland)"
1899,"Mansfield, Katherine"
1900,"Jacobs, Joseph"
1901,"Brown, Bob"
1902,"Morrison, John"
1903,"Carey, Henry Charles"
1904,"Wood, Grace"
1905,"Butler, Josephine Elizabeth Grey"
1906,"Benoît, Pierre"
1907,"Wheeler, Candace"
1908,"Schreiner, Olive"
1909,"Trine, Ralph Waldo"
1910,"Post, Emily"
1911,"Brooke, Stopford Augustus"
1912,"O'Donnell, Elliott"
1913,"Nesbit, E. (Edith)"
1914,"Wallis, Keene"
1915,"Blanchard, Phyllis Mary"
1916,"McNeill, Ronald"
1917,"James, H. R. (Henry Rosher)"
1918,"Morrow, Honoré"
1919,"Hanshew, Thomas W."
1920,"Tapper, Thomas"
1921,"Plunkett, Horace Curzon, Sir"
1922,"Putnam Weale, B. L. (Bertram Lenox)"
1923,"Knox, Robert"
1924,"Jones, Abel J. (Abel John)"
1925,"Starr, Frederick"
1926,"Macmillan &amp;  Co."
1927,"Lobo, Jerónimo"
1928,"Niles, Henry Thayer"
1929,"Cherry-Garrard, Apsley"
1930,"Ogilvie, Campbell Patrick"
1931,"Harris, Maurice H. (Maurice Henry)"
1932,"Archard, Charles J."
1933,"Gwynn, Stephen Lucius"
1934,"Neill, John R. (John Rea)"
1935,"Woolley, Hannah"
1936,"Masson, David"
1937,"About, Edmond"
1938,"Southworth, Emma Dorothy Eliza Nevitte"
1939,"King, Basil"
1940,"Wood, T. Martin"
1941,"Locke, William John"
1942,"Poole, Ernest"
1943,"Bailey, Arthur Scott"
1944,"Hathaway, Benjamin Adams"
1945,"Adams, Henry"
1946,"Lewis, Charlton Miner"
1947,"Wright, Bruce S. (Bruce Simpson)"
1948,"O'Rourke, John, Canon"
1949,"Mather, Marshall"
1950,"Naylor, Robert Anderton"
1951,"Lang, Jean"
1952,"Cervantes Saavedra, Miguel de"
1953,"Croly, Herbert David"
1954,"Barrow, John, Sir"
1955,"Churchill, Winston"
1956,"Brock, Isaac, Sir"
1957,"Wilson, James Harrison"
1958,"Robinson, Edward"
1959,"Henry, O."
1960,"O'Connor, T. P. (Thomas Power)"
1961,"Lowry, E. B. (Edith Belle)"
1962,"Holland, Thomas Erskine, Sir"
1963,"Richards, Alfred Bate"
1964,"Zerbe, James Slough"
1965,"Russell, Charles M. (Charles Marion)"
1966,"Ashworth, T. R. (Thomas Ramsden)"
1967,"Perlman, Selig"
1968,"Stewart, Donald Ogden"
1969,"Greene, Robert"
1970,"Macklin, Charles"
1971,"Wilson, Sarah Isabella Augusta, Lady"
1972,"Baker, Thomas, active 1700-1709"
1973,"Doheny, Michael"
1974,"Howard, William Guild"
1975,"Showell, Walter"
1976,"Smith, Cecil"
1977,"Crookes, William, Sir"
1978,"Sharp, William"
1979,"Dillon, Emile Joseph"
1980,"Dundonald, Thomas Cochrane, Earl of"
1981,"Wheat, George Seay"
1982,"Gorky, Maksim"
1983,"Cullum, Ridgwell"
1984,"Campbell, Lewis"
1985,"Steele, David"
1986,"Pryde, Anthony"
1987,"Burton, Margaret E. (Margaret Ernestine)"
1988,"Barr, Amelia E."
1989,"Creech, Thomas"
1990,"Putnam, Ruth"
1991,"Brooks, Phillips"
1992,"Orr, Sutherland, Mrs."
1993,"Hopkins, Edward Washburn"
1994,"Boyle, Robert"
1995,"Abbott, Eleanor Hallowell"
1996,"Knapp, Shepherd"
1997,"Tilden, William T. (William Tatem)"
1998,"Hurlbert, William Henry"
1999,"Cameron, Hector Charles"
2000,"Gladstone, W. E. (William Ewart)"
2001,"Sutro, Alfred"
2002,"Plaatje, Sol. T. (Solomon Tshekisho)"
2003,"Müller, F. Max (Friedrich Max)"
2004,"Goldsmith, Wallace"
2005,"Corvus, M."
2006,"Boyce, Benjamin"
2007,"Cobb, Samuel"
2008,"Saki"
2009,"Kinkead, Thomas L."
2010,"Grimké, Archibald Henry"
2011,"Howdershelt, Ed"
2012,"Godkin, James"
2013,"Morris, Richard"
2014,"Sabatini, Rafael"
2015,"Glasgow, Ellen Anderson Gholson"
2016,"Sichel, Harold"
2017,"Hartwell, E. C. (Ernest Clark)"
2018,"Haslam, W. (William)"
2019,"Keable, Robert"
2020,"Kester, Vaughan"
2021,"Langton, H. H. (Hugh Hornby)"
2022,"ERPANET"
2023,"Morris, Kenneth"
2024,"Hawkins, Norval A."
2025,"Eliot, T. S. (Thomas Stearns)"
2026,"Lighthall, W. D. (William Douw)"
2027,"Kielland, Alexander Lange"
2028,"Payne, A. G. (Arthur Gay)"
2029,"Optic, Oliver"
2030,"Inge, William Ralph"
2031,"Collins, Mabel"
2032,"Wolfensberger, Arnold"
2033,"Wentworth, Marion Craig"
2034,"Chambers, William"
2035,"Flom, George T. (George Tobias)"
2036,"Maxwell, W. B. (William Babington)"
2037,"Brady, Cyrus Townsend"
2038,"Corning, Mary Spring"
2039,"Robertson Scott, J. W. (John William)"
2040,"Adams, Nehemiah"
2041,"Baillie, Joanna"
2042,"Herford, C. H. (Charles Harold)"
2043,"Thackeray, William Makepeace"
2044,"Schoonmaker, Oliver"
2045,"Fortescue-Brickdale, Eleanor"
2046,"Snowden, James H. (James Henry)"
2047,"Hill, Grace Livingston"
2048,"Adams, Francis Alexandre"
2049,"Brown, Horatio Robert Forbes"
2050,"Unamuno, Miguel de"
2051,"Wenner, George Unangst"
2052,"Murry, John Middleton"
2053,"McGuffey, William Holmes"
2054,"Helvetius, Johann Friedrich"
2055,"Willard, J. H. (James Hartwell)"
2056,"Grant, Robert"
2057,"Litle, Arthur"
2058,"Shaw, Edward R. (Edward Richard)"
2059,"Barr, Robert"
2060,"Bentwich, Norman"
2061,"Mabini, Apolinario"
2062,"Kearns, Thomas"
2063,"Williams, Archibald"
2064,"Rockwood, Roy"
2065,"MacCulloch, J. A. (John Arnott)"
2066,"Morang, George N. (George Nathaniel)"
2067,"Smolnikar, Andrew B. (Andreas Bernardus)"
2068,"Fraser, Helen"
2069,"Soulsby, Lucy Helen Muriel"
2070,"Macaulay, Thomas Babington Macaulay, Baron"
2071,"Harland, Henry"
2072,"Clarke, Helen Archibald"
2073,"Horsfall, R. Bruce (Robert Bruce)"
2074,"Kirk, John Foster"
2075,"Brooks, Louise"
2076,"Norris, Frank"
2077,"De Wolfe, Elsie"
2078,"Mahood, J. W. (John Wilmot)"
2079,"Dreiser, Theodore"
2080,"Thompson, Silvanus P. (Silvanus Phillips)"
2081,"Casement, Roger"
2082,"Elector"
2083,"Goss, Charles Frederic"
2084,"Ashton, Warren T."
2085,"Laski, Harold Joseph"
2086,"MacKenzie, Compton"
2087,"Blythe, Samuel G. (Samuel George)"
2088,"Jordan, Elizabeth Garver"
2089,"Rolleston, T. W. (Thomas William)"
2090,"Cilley, Jonathan Prince"
2091,"Cusack, Mary Frances"
2092,"Sassoon, Siegfried"
2093,"Farrar, J. Maurice"
2094,"Gibson, H. W. (Henry William)"
2095,"New Zealand. Special Committee on Moral Delinquency in Children and Adolescents"
2096,"Furnivall, Frederick James"
2097,"Snoek, Johan M."
2098,"Harris, W. S. (William Shuler)"
2099,"Swainson, Frederick"
2100,"Stutzman, John J."
2101,"Westall, William"
2102,"Roth, Herb"
2103,"Paley, William"
2104,"Cynewulf"
2105,"Roberts, Lloyd"
2106,"Coleman-Norton, Paul R. (Paul Robinson)"
2107,"Cunninghame Graham, R. B. (Robert Bontine)"
2108,"Wyatt, Edith"
2109,"Franklin, Benjamin"
2110,"Hughes, Thomas"
2111,"Bond, Donald F. (Donald Frederic)"
2112,"Mierow, Charles Christopher"
2113,"Wilson, Woodrow"
2114,"Dix, Edwin Asa"
2115,"Hewlett, Maurice"
2116,"Sherley, Douglass"
2117,"Strachey, John St. Loe"
2118,"Throop, Lucy Abbot"
2119,"Orth, Samuel Peter"
2120,"Carvalho, David Nunes"
2121,"Copping, Harold"
2122,"Prest, Thomas Preskett"
2123,"Tyler, John M. (John Mason)"
2124,"Brassey, Annie"
2125,"Moore, Thomas"
2126,"Steinmetz, Margaret Bird"
2127,"Nation, Carry Amelia"
2128,"Lippmann, Julie Mathilde"
2129,"Payne, Francis Loring"
2130,"Comstock, Harriet T. (Harriet Theresa)"
2131,"Douglas, David"
2132,"Blackwell, John, Alun"
2133,"Ellinwood, Frank F. (Frank Field)"
2134,"Laidlaw, A. H. (Alexander Hamilton)"
2135,"Hopkinson, Alfred, Sir"
2136,"Walton, Mary Alice"
2137,"Tower, G. B. N. (George Bates Nichols)"
2138,"Brooks, Elbridge S. (Elbridge Streeter)"
2139,"Butterworth, Hezekiah"
2140,"Wallace, Dillon"
2141,"Lahee, Henry Charles"
2142,"Cholmondeley, Mary"
2143,"Dicey, Albert Venn"
2144,"Knight, Joseph"
2145,"Ford, Ford Madox"
2146,"Minto, William"
2147,"Hooker, Forrestine C. (Forrestine Cooper)"
2148,"Sea, Sophie Fox"
2149,"Hauser, J. Odell"
2150,"Hanmer, Thomas, Sir"
2151,"Nielsen, Peter, active 1922-1937"
2152,"Briggs, Isaac George"
2153,"Wheeler, Edward L. (Edward Lytton)"
2154,"Rand, Edward A. (Edward Augustus)"
2155,"Runciman, Thomas"
2156,"Lett, William Pittman"
2157,"Szold, Henrietta"
2158,"Ginzberg, Louis"
2159,"Parker, Cornelia Stratton"
2160,"Cicero, Marcus Tullius"
2161,"Cutting, Mary Stewart"
2162,"Steele, Chester K."
2163,"Edgar, Pelham"
2164,"Miller, Freeman Edwin"
2165,"Mongan, Roscoe"
2166,"Bigelow, Mary Ann H. T. (Mary Ann Hubbard Townsend)"
2167,"Prudentius"
2168,"Marlowe, Christopher"
2169,"Goodwin, Philip R."
2170,"Day, Mary L."
2171,"Brill, A. A. (Abraham Arden)"
2172,"Smith, Francis Hopkinson"
2173,"Upton, George P. (George Putnam)"
2174,"Jowett, Benjamin"
2175,"Edmundson, George"
2176,"Flecknoe, Richard"
2177,"Wells-Barnett, Ida B."
2178,"Aldrich, Anne Reeve"
2179,"Salisbury, Helen M."
2180,"Benjamin, of Tudela, active 12th century"
2181,"Dechmann, Louis"
2182,"Faraday, Michael"
2183,"Paul, Herbert W. (Herbert Woodfield)"
2184,"Verpilleux, Emile"
2185,"Owen, Robert Emmett"
2186,"Pemble, William"
2187,"Santayana, George"
2188,"Sidgwick, Frank"
2189,"Norton, Arthur O."
2190,"Potts, Eugenia Dunlap"
2191,"Stewart, Anna Bird"
2192,"Sweeney, Z. T. (Zachary Taylor)"
2193,"Williamson, C. N. (Charles Norris)"
2194,"Thomas, William Isaac"
2195,"Tacitus, Cornelius"
2196,"Peterman, Alexander L."
2197,"Forrester, Izola L. (Izola Louise)"
2198,"Marvin, Francis Sydney"
2199,"Lee, Andrew"
2200,"Raymond, Ernest"
2201,"More, Hannah"
2202,"Rich, Walter H. (Walter Herbert)"
2203,"Grandy, Moses"
2204,"Dunbar, Paul Laurence"
2205,"Gronniosaw, James Albert Ukawsaw"
2206,"Hayward, A. (Abraham)"
2207,"Peters, Lulu Hunt"
2208,"Read, Opie Percival"
2209,"Davies, Godfrey"
2210,"Corbett, Julian Stafford"
2211,"Hale, Sarah Josepha Buell"
2212,"Buckley, Theodore Alois"
2213,"Underhill, Evelyn"
2214,"Van Dresser, William"
2215,"Stroyer, Jacob"
2216,"Opper, Frederick Burr"
2217,"Phillip, Arthur"
2218,"Glass, Nancy Rebecca Campbell"
2219,"Haines, Richard"
2220,"Cooper, Henry St. John"
2221,"Thomas, C. H."
2222,"Hammond, Natalie Harris"
2223,"Beresford, J. D. (John Davys)"
2224,"Lane, Lunsford"
2225,"Powers, George Whitefield"
2226,"Bernays, Edward L."
2227,"Barry, Etheldred B. (Etheldred Breeze)"
2228,"McGovern, John"
2229,"Martin, W. A. P. (William Alexander Parsons)"
2230,"Noad, Joseph"
2231,"Toledano, C. A."
2232,"Green, J. D. (Jacob D.)"
2233,"Pennington, James W. C."
2234,"Phillipps, L. March (Lisle March)"
2235,"Francis, Stella M."
2236,"Hergesheimer, Joseph"
2237,"Schauffler, Robert Haven"
2238,"Fischer, George Alexander"
2239,"Andreyev, Leonid"
2240,"Vredenburg, Edric"
2241,"Meade, L. T."
2242,"Cook, Dutton"
2243,"Münsterberg, Hugo"
2244,"Runciman, Walter Runciman, Baron"
2245,"Bibesco, Elizabeth"
2246,"United States. Office of Civil Defense"
2247,"Van Warmelo, Dietlof"
2248,"Bensell, Edmund Birckhead"
2249,"Black, George Fraser"
2250,"Jones, Edmund O. (Edmund Osborne)"
2251,"Tomlinson, H. M. (Henry Major)"
2252,"Browne, Hetty Sibyl"
2253,"Griffith, William"
2254,"Baggs, Charles Michael"
2255,"Trager, Hannah"
2256,"Reitz, Francis William"
2257,"Coppée, Henry"
2258,"Swinnerton, Frank"
2259,"Tibbitts, Charles John"
2260,"La Trobe, Benjamin"
2261,"Simmonds, P. L. (Peter Lund)"
2262,"King, W. B."
2263,"Dury, John"
2264,"Sprague, Ruth M."
2265,"Tinker, Chauncey Brewster"
2266,"Campbell, Helen"
2267,"Gordon, Hanford Lennox"
2268,"Poincaré, Lucien"
2269,"Beede, Clara Frances McKee"
2270,"Du Bois, W. E. B. (William Edward Burghardt)"
2271,"Van Vorst, John, Mrs."
2272,"Philips, F. C. (Francis Charles)"
2273,"Harper, Ida Husted"
2274,"Pienaar, F. F. (Filippus Fourie)"
2275,"Root, Robert K. (Robert Kilburn)"
2276,"Hays, Helen Ashe"
2277,"Howell, Ithamar"
2278,"Beatty, William"
2279,"Duncan, A. W."
2280,"Shelley, Mary Wollstonecraft"
2281,"Dorman, Marcus Roberts Phipps"
2282,"Horne, Diantha W."
2283,"Conquest, Joan"
2284,"Bradford, Sarah H. (Sarah Hopkins)"
2285,"Strickland, Samuel"
2286,"Adams, Frederick Upham"
2287,"Beaverbrook, Max Aitken, Baron"
2288,"Werner, E. T. C. (Edward Theodore Chalmers)"
2289,"Bonar, Andrew A. (Andrew Alexander)"
2290,"Francis, George Henry"
2291,"Eliot, Charles, Sir"
2292,"Longueville, Thomas"
2293,"Falconer, Lanoe"
2294,"Oxenham, John"
2295,"Haines, Charles Reginald"
2296,"Still, William"
2297,"Hunter, William Alexander"
2298,"Roby, John"
2299,"Wauchope, George Armstrong"
2300,"Kelly, Allen"
2301,"Kettle, Tom"
2302,"Day, Holman"
2303,"Paine, Thomas"
2304,"Councilman, W. T. (William Thomas)"
2305,"Wrenn, Charles L. (Charles Lewis)"
2306,"Miles, George Henry"
2307,"Alden, Raymond MacDonald"
2308,"Semple, Ellen Churchill"
2309,"Jewett, Sarah Orne"
2310,"Indriði Einarsson"
2311,"Gilly, William O. S."
2312,"Williams, Valentine"
2313,"Sellar, Robert"
2314,"Sanford, P. Gerald (Percy Gerald)"
2315,"Purney, Thomas"
2316,"Beale, Anne"
2317,"Fleming, May Agnes"
2318,"Young, Andrew W. (Andrew White)"
2319,"Dana, John Cotton"
2320,"Adams, John Turvill"
2321,"Peake, Charles H."
2322,"Turner, Nat"
2323,"Loti, Pierre"
2324,"Helps, Arthur, Sir"
2325,"Swinburne, Gwendolen H."
2326,"Mosher, Marion Dix"
2327,"McLean, John"
2328,"Chase, Josephine"
2329,"Tuckerman, Bayard"
2330,"New Zealand. Committee of the Board of Health"
2331,"Remy, Alfred"
2332,"Hume, Fergus"
2333,"Pinero, Arthur Wing"
2334,"Lincoln, Mary J. (Mary Johnson)"
2335,"Bradley, Henry"
2336,"New York Hospital. Society"
2337,"Hix, Melvin"
2338,"Byron, George Gordon Byron, Baron"
2339,"Gilbert, W. S. (William Schwenck)"
2340,"Deane, David J."
2341,"Johnston, Harry"
2342,"Cody, H. A. (Hiram Alfred)"
2343,"Surtees, Robert Smith"
2344,"Woodburn, James Albert"
2345,"Stein, Gertrude"
2346,"Bibb, Henry"
2347,"Equiano, Olaudah"
2348,"Butler, William Francis, Sir"
2349,"Dickinson, Anna E. (Anna Elizabeth)"
2350,"Leonard, Mary Finley"
2351,"Chapman, Thomas"
2352,"Gray, Thomas"
2353,"Bligh, William"
2354,"Randolph, B.  W. (Berkeley William)"
2355,"Peple, Edward"
2356,"Kemp, Harry"
2357,"Starrett, Helen Ekin"
2358,"Shakespeare (spurious and doubtful works)"
2359,"Colcord, Joanna C. (Joanna Carver)"
2360,"Bennett, Emerson"
2361,"Lang, George"
2362,"Huxley, Leonard"
2363,"Orcutt, William Dana"
2364,"Lewis, Margaret W. (Margaret Wiseham)"
2365,"Kohlmeister, B. G. (Benjamin Gottlieb)"
2366,"Nelson, Horatio Nelson, Viscount"
2367,"Doubleday, W. E. (William Elliott)"
2368,"Kelley, Francis Clement, Bp."
2369,"Griffin, Bartholomew"
2370,"Neagle, Charles F."
2371,"Rosenbaum, S. (Simon)"
2372,"Bishop, Julia Truitt"
2373,"Griggs, Sutton E. (Sutton Elbert)"
2374,"McGuffey, Alexander H. (Alexander Hamilton)"
2375,"Milton, Archie Seldon"
2376,"Winstanley, William"
2377,"Goudiss, Alberta M. (Alberta Moorhouse)"
2378,"Matthews, Brander"
2379,"D'Arcy, Ella"
2380,"Hitchcock, Mary"
2381,"Caithness, James Sinclair, 14th earl of"
2382,"Evans, Augusta J. (Augusta Jane)"
2383,"Sawyer, Ruth"
2384,"Sleeman, William"
2385,"Holt, L. Emmett (Luther Emmett)"
2386,"Baden, Frances Henshaw"
2387,"Holliday, Carl"
2388,"Eder, M. D. (Montague David)"
2389,"Graebner, Theodore"
2390,"Hooke, Robert"
2391,"Ibsen, Henrik"
2392,"Gilbert, John"
2393,"Curtis, George William"
2394,"Collins, Wilkie"
2395,"Arnold, Edward"
2396,"Welsh, James C."
2397,"Stephens, Robert Neilson"
2398,"Johnson, Allen"
2399,"Dafoe, John Wesley"
2400,"Cobbett, William"
2401,"Griffis, William Elliot"
2402,"Evelyn, John"
2403,"Bunce, Oliver Bell"
2404,"Blicher, Steen Steensen"
2405,"Bennett, Ernest Nathaniel, Sir"
2406,"Marquis, Thomas Guthrie"
2407,"Hay, Ian"
2408,"Dennis, C. J. (Clarence James)"
2409,"White, William Hale"
2410,"Eyles, Leonora"
2411,"Smith, Harry L."
2412,"Alarcón, Pedro Antonio de"
2413,"Mann, D. D. (David Dickinson)"
2414,"Martens, Frederick Herman"
2415,"Froude, James Anthony"
2416,"Gilbert, Rosa M. (Rosa Mulholland)"
2417,"Chittenden, Charlotte E. (Charlotte Elizabeth)"
2418,"Hutchison, D. C."
2419,"Ross, Gordon"
2420,"Hale, Lucretia P. (Lucretia Peabody)"
2421,"Overton, Jacqueline"
2422,"Clay, Beatrice E. (Beatrice Elizabeth)"
2423,"Savage, Eugene Francis"
2424,"Mann, Arthur M."
2425,"Rogers, Henry"
2426,"Sherbo, Arthur"
2427,"Maillard, Antoine Simon"
2428,"Crane, Walter"
2429,"Gibbs, George"
2430,"Manning, Marie"
2431,"Vail, Henry Hobart"
2432,"Drake, Benjamin"
2433,"Ingraham, Prentiss"
2434,"Mason, Edward T. (Edward Tuckerman)"
2435,"Chirol, Valentine, Sir"
2436,"Black, William"
2437,"Peet, T. Eric (Thomas Eric)"
2438,"Ewing, Juliana Horatia Gatty"
2439,"Dickson, Marguerite"
2440,"Hawthorne, Julian"
2441,"Morris, Charles"
2442,"Wentworth, W. C. (William Charles)"
2443,"Burigny, M. de (Jean Lévesque)"
2444,"Adams, John Wolcott"
2445,"Pardo Bazán, Emilia, condesa de"
2446,"Mason, Lawrence"
2447,"MacGrath, Harold"
2448,"American School of Correspondence"
2449,"Warren, Henry White"
2450,"Dalziel, George"
2451,"Brown, William Norman"
2452,"Winship, Albert E. (Albert Edward)"
2453,"Wood, Henry, Mrs."
2454,"Daingerfield, Foxhall"
2455,"Pickering, Edward C. (Edward Charles)"
2456,"Stevenson, William G."
2457,"Abbot, Willis J. (Willis John)"
2458,"Besnier, Pierre"
2459,"Rossetti, William Michael"
2460,"Penrose, Margaret"
2461,"Hawley, Mabel C."
2462,"Avery, Emmett Langdon"
2463,"Zwemer, Amy E."
2464,"Fassett, James H. (James Hiram)"
2465,"Osler, William"
2466,"King, Philip Gidley"
2467,"Gilman, Arthur"
2468,"Bennett, Charles E. (Charles Edwin)"
2469,"Masson, Thomas L."
2470,"Dampier, William"
2471,"Milner, Alfred Milner, Viscount"
2472,"OBrien, Francis Paul"
2473,"Amerel"
2474,"Barnes, Earl"
2475,"Davis, William Stearns"
2476,"Freeman, Mary Eleanor Wilkins"
2477,"Southwell, Charles"
2478,"Woodward, A."
2479,"Webster, Jean"
2480,"Dumont, Theron Q."
2481,"Diver, Maud"
2482,"Grant, Louis F."
2483,"Heath, Sidney"
2484,"Luff, John N. (John Nicholas)"
2485,"Gates, Eleanor"
2486,"Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron"
2487,"Bleyer, Willard Grosvenor"
2488,"Marsh, Arthur Richmond"
2489,"Friedlaender, Israel"
2490,"Crisp, Stephen"
2491,"Williams, George Washington"
2492,"Edginton, May"
2493,"Gruger, Frederic Rodrigo"
2494,"Erckmann-Chatrian"
2495,"Munroe, Kirk"
2496,"Hülshof, John Ludwig"
2497,"Methuen &amp; Co."
2498,"Gorham, George C. (George Congdon)"
2499,"Skeat, Walter W. (Walter William)"
2500,"Lee, Gerald Stanley"
2501,"Benton, Joel"
2502,"Stead, W. T. (William Thomas)"
2503,"Weyman, Stanley John"
2504,"Wunsch, William F. (William Frederic)"
2505,"Ackerman, Carl W. (Carl William)"
2506,"Tidwell, Josiah Blake"
2507,"Whitehorne, Peter"
2508,"Michael, A. C. (Arthur C.)"
2509,"Warner, Anne"
2510,"Keynes, John Maynard"
2511,"Cook, James"
2512,"Kaye-Smith, Sheila"
2513,"Moore, Edward Caldwell"
2514,"Newton, Isaac"
2515,"Granville-Barker, Harley"
2516,"Plato"
2517,"Parker, Gilbert"
2518,"Napier, James"
2519,"Coolidge, Susan"
2520,"Caswell, Harriet S."
2521,"Betts, George Herbert"
2522,"Tomlinson, Everett T. (Everett Titsworth)"
2523,"Ritchie, Eric Moore"
2524,"Morrison, William Douglas"
2525,"Greenaway, Kate"
2526,"Allen, P. S. (Percy Stafford)"
2527,"Wishard, S. E. (Samuel Ellis)"
2528,"French, Sarah"
2529,"Clark, Sereno D. (Sereno Dickenson)"
2530,"Ridpath, John Clark"
2531,"Barnes, Charles J. (Charles Joseph)"
2532,"Dalrymple, Leona"
2533,"Beers, Fannie A."
2534,"Bond, A. Russell (Alexander Russell)"
2535,"Vawter, Will"
2536,"Ashmole, Elias"
2537,"Osbourne, Lloyd"
2538,"Benchley, Robert"
2539,"Gray, James"
2540,"Erskine, Andrew"
2541,"Foster, William Trufant"
2542,"Goodsell, Daniel A. (Daniel Ayres)"
2543,"Crothers, Samuel McChord"
2544,"Hill, Aaron"
2545,"Sparks, W. H. (William Henry)"
2546,"James, M. R. (Montague Rhodes)"
2547,"Garnett, James Mercer"
2548,"Holden, Edward S. (Edward Singleton)"
2549,"Kemble, E. W. (Edward Windsor)"
2550,"Lockett, Hattie Greene"
2551,"Stuart, Janet Erskine"
2552,"Adams, J. S., Mrs."
2553,"Beeston, Joseph Lievesley"
2554,"Elphinston, James"
2555,"Hurston, Zora Neale"
2556,"Harding, Charlotte"
2557,"Merret, Christopher"
2558,"Franchère, Gabriel"
2559,"McAfee, Cleland Boyd"
2560,"Raisin, Jacob S. (Jacob Salmon)"
2561,"Hall, S. Elizabeth"
2562,"Alexander, John L."
2563,"Deland, Margaret Wade Campbell"
2564,"Ives, Sarah Noble"
2565,"Wood, Robert Williams"
2566,"Haney, John Louis"
2567,"Roberts, Henri"
2568,"Baldridge, Cyrus Leroy"
2569,"Adams, W. H. Davenport (William Henry Davenport)"
2570,"Kendall, Ralph S. (Ralph Selwood)"
2571,"Tilney, F. C. (Frederick Colin)"
2572,"Leyendecker, Frank X."
2573,"Judson, Clara Ingram"
2574,"Forrest, E. W. (Edmund William)"
2575,"Hall, S. C., Mrs."
2576,"Bastiat, Frédéric"
2577,"Graydon, William Murray"
2578,"English, George Bethune"
2579,"Jacson, Mainwaring George"
2580,"Moore, Bloomfield H., Mrs. (Clara Jessup)"
